Average Cost for two,Longitude,Latitude
400,77.2031499,28.6951306
700,77.2029696,28.6956238
250,77.2043172,28.6958424
900,77.2041921,28.6948159
850,77.2043172,28.6949468
700,77.2042723,28.6950768
400,77.2063385,28.5730696
750,77.2069673,28.5733089
350,77.2063385,28.57298
700,77.2062293,28.5731135
200,77.2071919,28.5733751
450,77.2067876,28.5736502
400,77.2065181,28.5733557
350,77.207032,28.573381
700,77.2070571,28.5734071
450,77.2072657,28.5733139
500,77.2065181,28.5733557
800,77.2063385,28.57298
350,77.2062936,28.5731102
450,77.2065181,28.5733557
400,77.2069673,28.5733089
250,77.2063385,28.5730696
800,77.2062457,28.573123
450,77.2062671,28.5731173
400,77.2066529,28.5733237
700,77.2062599,28.5731266
350,77.3263341,28.6840941
500,77.32792842,28.69405251
500,77.3153088,28.6793527
300,77.3228257,28.6880418
600,77.3243611,28.6866525
350,77.3133238,28.6812709
400,77.31063947,28.68787472
1200,77.3216767,28.6758998
600,77.3138803,28.6785183
700,77.3219584,28.6760676
200,77.3187967,28.681041
250,77.3165977,28.680441
400,77.3265239,28.6840123
450,77.3141201,28.6843495
500,77.3218233,28.6760146
300,77.3235369,28.6827502
500,77.31573399,28.68331488
300,77.32611515,28.68426375
500,77.3212477,28.6815286
400,77.3237521,28.6877871
500,77.3138452,28.6803927
800,77.3263201,28.6839708
350,77.3149321,28.6780803
200,77.3203722,28.6817639
300,77.3225314,28.6818859
100,77.3175002,28.6804166
400,77.3135599,28.6781679
600,77.3130113,28.6784414
600,77.3172671,28.6805428
600,77.3220465,28.6755738
800,77.32103,28.6759651
150,77.31474,28.6789662
200,77.3174779,28.6826566
200,77.3191771,28.6802106
500,77.3194607,28.6803726
200,77.3221198,28.6766439
400,77.3240717,28.6868371
400,77.3243518,28.6869556
400,0,0
250,77.3200498,28.6806456
300,77.32285928,28.68393079
400,77.3179939,28.6806874
400,77.3174105,28.6804081
250,77.3180387,28.6806468
300,77.30874181,28.67811889
300,77.3182032,28.6808405
200,77.3151641,28.6784646
500,77.31044468,28.68845296
350,77.3150927,28.6785109
400,77.30951831,28.68780825
350,77.29831667,28.65281944
300,77.3227227,28.6859527
350,77.30948444,28.68853914
250,77.31081113,28.68710648
300,77.3207312,28.6817083
250,77.30820905,28.67788563
700,77.30849136,28.67810565
800,77.0800517,28.6301104
500,77.0813721,28.6301427
400,77.0807745,28.6301924
1200,77.0815256,28.6298202
300,77.0813133,28.6305419
1200,77.0818722,28.6300877
450,77.1582677,28.7029361
700,77.1581778,28.7030171
150,77.1582677,28.7029361
500,77.1581925,28.7029534
350,77.1581943,28.7029971
1600,77.15665989,28.54283324
1500,77.15718493,28.54370415
1800,77.2170282,28.527655
550,77.21589714,28.52890209
400,77.2166406,28.5281701
850,77.21593738,28.52888088
600,77.21688252,28.52822812
700,77.21723221,28.52766814
350,77.21655529,28.52844757
2500,77.21612245,28.52857924
1200,77.21922308,28.53230279
1500,77.21779615,28.52817627
400,77.21694253,28.52799453
400,77.21593738,28.52888088
550,77.1555539,28.5429069
750,77.15549883,28.54273752
400,77.15574123,28.54284148
400,77.15598,28.542494
700,77.15693682,28.54270924
600,77.1553105,28.5427394
400,77.15570837,28.5427387
350,77.15590451,28.54268656
400,77.15617541,28.54235257
450,77.15601213,28.54260469
700,77.15557222,28.54234722
1250,77.15613484,28.54260027
500,77.15556856,28.54264798
700,77.194929,28.576014
1500,77.1951986,28.5762189
200,77.194929,28.5761036
300,77.1951986,28.5763982
500,77.194929,28.576014
300,77.194929,28.5761036
500,77.1951986,28.5762189
300,77.2374755,28.6021693
350,0,0
100,77.25664444,28.55948889
600,77.25142501,28.55597567
200,77.25097778,28.55600833
450,77.245962,28.558244
500,77.24570923,28.55801293
300,77.25065019,28.55561316
100,0,0
150,77.25350372,28.5564445
400,77.251334,28.555408
300,77.256582,28.559209
400,77.2540139,28.5618466
500,77.24476,28.562469
250,77.24970538,28.55546709
400,77.2474937,28.5532108
500,77.2460754,28.5573496
300,77.248986,28.556008
700,77.24965878,28.55559431
200,77.2534918,28.5566725
650,77.25683268,28.55942527
350,77.2515556,28.55691625
400,77.2475416,28.5530398
500,77.24604115,28.55872293
400,77.24759415,28.55342536
350,77.254524,28.560028
500,77.24581651,28.55854948
260,0,0
150,77.25370757,28.55692569
500,77.24972282,28.55566852
500,77.24579573,28.55838722
400,77.2480855,28.5540294
500,0,0
600,77.2529833,28.557711
400,0,0
500,77.2475006,28.5543714
100,0,0
500,0,0
250,0,0
100,77.25076921,28.55558547
300,0,0
150,77.24972147,28.5554023
600,0,0
200,77.24595934,28.55813632
500,77.2460453,28.5590781
450,77.25373641,28.55696162
300,77.24382263,28.55974625
400,77.24882092,28.55569767
300,77.24957529,28.55550213
300,77.25070518,28.55600306
200,77.2539276,28.5617082
450,0,0
800,34,35
200,0,0
200,77.24595,28.55863333
500,77.2446488,28.5562573
200,77.250781,28.560295
1500,77.25135762,28.55602603
250,77.1735895,28.6448006
1000,77.1698272,28.6455402
650,77.1731083,28.6455589
300,77.1747039,28.6441003
350,77.1743426,28.6428518
700,77.1741932,28.6457029
500,0,0
700,77.1726854,28.6452593
100,77.1724967,28.6440161
450,77.1696522,28.6449368
300,77.1743474,28.6457707
400,77.17413515,28.64428733
300,77.172769,28.6452876
200,77.1737102,28.6447002
400,77.1736976,28.6461308
500,77.1716041,28.6445596
1100,77.1728444,28.6439265
350,77.1740625,28.6458084
550,77.1733197,28.6462535
1400,77.1738098,28.6453787
400,77.1741502,28.6458375
400,77.1741204,28.645748
350,77.1730339,28.6463295
700,77.1738144,28.6446627
250,77.1746349,28.6439586
1000,77.1732263,28.6456229
400,77.17371749,28.6444715
300,77.173298,28.6458333
350,77.1731998,28.6463046
700,77.1726202,28.6453402
600,77.1695686,28.6449373
500,77.1760203,28.6438411
300,77.1746447,28.6440899
1100,77.1701447,28.6448457
700,77.1742239,28.6455073
350,77.1734166,28.6462385
800,77.1738702,28.6446415
500,77.1736557,28.6446394
350,77.1765254,28.6449035
300,77.1734122,28.6460949
150,77.1734844,28.6448988
600,77.1744155,28.6456517
900,0,0
200,77.1756282,28.6435077
400,77.1738594,28.6447299
250,77.1702997,28.6469458
700,77.1737234,28.6446442
400,77.176511,28.6448934
400,77.1738744,28.6460278
200,77.1737481,28.6447151
450,77.2517407,28.5514411
600,77.2514264,28.551456
500,77.2517856,28.5514005
250,77.2517407,28.5514411
300,77.2517407,28.5514411
700,77.2514264,28.551456
800,77.2514264,28.551456
600,77.2514264,28.551456
1300,77.2514264,28.551456
400,77.2518754,28.5511401
1500,77.2519652,28.5514176
400,77.2514264,28.551456
650,77.2514264,28.551456
500,77.2514264,28.551456
500,77.2514264,28.551456
300,77.2517856,28.5514005
1200,77.2511121,28.551471
3500,77.251157,28.5512512
2500,77.252055,28.5513364
1800,77.252055,28.5515157
1600,77.2523244,28.5514517
1800,77.2495406,28.5499322
4000,77.2495406,28.5499322
3650,77.2493161,28.5495074
700,77.249361,28.5498255
4800,77.2501692,28.5500815
300,77.2011867,28.5437894
1500,77.2014089,28.5439726
1800,77.2021829,28.5436328
100,77.225247,28.6171268
200,77.225522,28.6171019
650,77.268165,28.570351
4000,77.257106,28.570142
600,77.1359778,28.7125231
300,77.1359778,28.7124335
400,77.1359944,28.7124394
3300,77.19707139,28.51423729
200,77.27527589,28.65770835
500,77.27280054,28.6588784
800,77.2743231,28.6506052
150,0,0
500,77.2742445,28.6503577
350,77.27558903,28.65482657
200,77.2709113,28.6529689
300,77.2749795,28.65092671
550,77.2708084,28.6529662
350,77.27389522,28.65782692
300,77.2739834,28.65745298
500,77.27375876,28.65791871
300,77.27286156,28.65345053
200,0,0
500,77.2740471,28.65758714
600,0,0
200,77.27334738,28.6576701
350,0,0
200,77.276516,28.6509219
200,77.2705947,28.656203
200,77.2772052,28.6465239
100,0,0
250,77.2665213,28.6598571
100,0,0
300,77.27064716,28.65482831
250,77.2743467,28.6541382
250,77.2765693,28.6509197
300,77.2767689,28.6507753
400,77.2767586,28.6506851
300,77.2741884,28.6543108
350,77.2766789,28.6545768
400,0,0
300,0,0
200,77.27505159,28.65821556
800,77.303949,28.665829
1600,77.303949,28.665829
500,77.1120546,28.6681812
2700,77.2328365,28.5564122
750,77.2365188,28.5497703
300,77.2341837,28.5510721
1000,77.2341388,28.5508438
200,77.2352165,28.5502291
250,77.2345429,28.5504788
800,77.2439728,28.5467137
1000,77.2353512,28.5501971
800,77.2440227,28.5462678
500,77.234992,28.5505215
2000,77.234278,28.5510276
350,77.243434,28.5469314
300,77.2362493,28.5493861
850,77.2350504,28.5502088
400,77.2327916,28.5504467
1000,77.24070288,28.54163598
600,0,0
1000,77.24227265,28.54865381
300,77.2368331,28.5484106
500,77.2337795,28.5500924
500,77.2329263,28.5563311
850,77.24445798,28.54763391
1000,77.23642308,28.54967193
2200,77.2333753,28.5566428
1000,77.233061,28.5564784
400,77.23497704,28.56002689
1000,77.2350818,28.5502611
300,77.2330661,28.5501728
600,77.23671846,28.54953822
900,77.2334652,28.5499281
1500,77.2362942,28.5496144
300,77.2334786,28.5499293
400,77.2341837,28.5510721
2100,0,0
1600,77.2470262,28.5453005
700,77.2127245,28.5351803
1100,77.234992,28.5503422
600,77.2435687,28.5468097
1700,77.2358901,28.5498001
450,77.2334652,28.5499281
1250,77.2344254,28.5508679
250,77.2362677,28.5494743
2000,77.2334652,28.556472
700,77.23637111,28.5497965
1800,77.2334203,28.5568711
250,77.2349022,28.5503337
2000,77.233555,28.5563909
200,77.2337434,28.550003
500,77.2365188,28.5496806
400,77.2349022,28.550513
1800,77.2329263,28.556869
550,77.240961,28.5482151
1000,77.2340939,28.550974
1400,77.2350818,28.5503508
950,77.2399315,28.5577145
750,77.244433,28.54727
1000,77.2366984,28.5495184
600,77.2405602,28.5482719
850,77.23670874,28.54954205
1400,77.2356207,28.5497745
1900,77.23633256,28.54944192
800,77.2439536,28.5469731
500,77.25337565,28.55668362
450,77.23635536,28.54963187
800,77.259616,28.538071
500,77.2327504,28.5567356
350,77.2388987,28.541704
500,77.240404,28.541887
350,77.2457042,28.5307774
1000,77.2385097,28.5367217
300,77.240072,28.5398536
1800,77.2414931,28.5331658
1100,77.2431379,28.5339137
700,77.2428374,28.5321867
400,77.24218,28.53412
250,77.2460449,28.5306584
300,77.2400467,28.5386726
300,77.2391233,28.5378256
1900,77.2432885,28.5343238
650,77.2432392,28.5345941
500,77.2420436,28.5335013
700,77.2457421,28.5281318
950,77.2391222,28.5375972
650,77.2390081,28.5376881
300,77.2504814,28.527611
700,77.2390211,28.5375623
200,77.2398689,28.5410272
500,77.243265,28.5328212
1250,77.2435154,28.5341433
2000,77.2441084,28.5335898
1800,77.2427665,28.5322514
400,77.2399764,28.5400134
700,77.2437527,28.5333292
650,77.2398703,28.5413133
550,77.2389367,28.5373191
400,77.2432781,28.5341539
1800,77.2431781,28.5328167
1000,77.2436699,28.5345364
300,77.2401507,28.5409162
600,77.2432456,28.5337162
800,77.24002328,28.54125928
1000,77.2456868,28.5306722
400,77.2434692,28.5329663
2500,77.2431861,28.5342023
1650,77.2418472,28.5332835
1350,77.241504,28.5331306
400,77.2400539,28.5399106
650,77.24028882,28.54047022
1800,77.2386742,28.5373346
1200,77.2434648,28.5328936
650,77.2431486,28.5342396
800,77.2400419,28.540691
250,77.2400534,28.5394362
1100,77.2426617,28.5323086
900,77.2425286,28.5337643
250,77.2401571,28.5393522
700,77.2428767,28.5340181
1500,77.243348,28.5340197
600,77.24218,28.53412
650,77.2437305,28.5345667
2200,77.2436254,28.5334703
1300,77.242033,28.5335584
1550,77.2386784,28.5370786
300,77.238998,28.5378735
3000,77.2421548,28.5335863
2000,77.23869669,28.53712778
550,77.2422778,28.533561
1200,77.2434183,28.5336924
700,77.2445203,28.5335082
1000,77.23985,28.5417418
900,77.2429111,28.5339436
550,77.2400353,28.5388101
450,77.236,28.53698056
1900,0,0
700,77.23596912,28.53722177
1200,77.23567978,28.53732191
300,77.233935,28.54053208
300,77.2024756,28.5565678
600,77.2049011,28.557068
450,77.2069091,28.5569719
800,0,0
800,77.2049011,28.5571577
600,0,0
700,77.2023408,28.5565998
600,77.2049011,28.557068
300,77.2058893,28.5583275
750,77.2046765,28.5530579
400,0,0
300,77.2023408,28.5565998
700,77.2018467,28.5608102
500,77.20523,28.556941
1000,77.2020264,28.5563457
1500,77.2059791,28.5581568
1700,77.2057995,28.5557195
600,77.2051706,28.5570041
1000,77.2066529,28.5595207
500,77.2025317,28.5572354
720,0,0
1800,77.2059342,28.5580181
600,77.2021844,28.5558677
450,77.2026428,28.5562101
2500,77.2054344,28.5568725
250,77.2024756,28.5565678
300,77.2023504,28.5566267
1200,77.2057351,28.5577921
600,77.2080004,28.5577669
1500,77.2062936,28.5580523
300,77.2057664,28.5574296
1200,77.2049011,28.5574266
200,77.2057995,28.5584086
200,77.2028955,28.5579188
200,77.2024756,28.5566575
350,77.2169384,28.5610837
200,77.2049011,28.557068
100,77.2097034,28.560101
200,77.20243322,28.5589794
500,77.2025654,28.5572038
850,0,0
550,0,0
300,77.2039156,28.5608042
350,77.21116707,28.56250844
450,77.203602,28.5526247
1200,0,0
250,77.2052335,28.7010154
800,77.2044316,28.6945529
400,77.2041375,28.695646
400,77.0955538,28.73409022
1000,77.2041824,28.6965012
300,77.2212289,28.7007738
1000,0,0
450,77.2028349,28.7073875
150,77.2088685,28.7011015
300,77.2051662,28.700431
1100,77.2041824,28.69471
150,77.2042028,28.698905
500,77.2042723,28.6957933
250,77.2049891,28.6944315
1000,77.2054401,28.6929495
550,77.2053503,28.6987623
800,77.2038231,28.6951234
500,77.2029119,28.7073367
350,77.2077365,28.6984564
150,77.2044321,28.7099284
800,77.2044519,28.6975121
200,77.2084849,28.700706
200,0,0
300,77.2049879,28.6945895
250,77.2048113,28.6991585
200,77.2048186,28.6961012
100,77.2050808,28.6979305
500,77.208794,28.694348
100,77.2045178,28.6961124
100,77.2046316,28.7077386
200,77.2059791,28.6981059
200,77.2048113,28.6990689
500,77.2027704,28.7075633
900,0,0
500,0,0
500,77.204411,28.6966432
200,77.2050359,28.6944781
600,77.2040926,28.6950596
450,77.1883704,28.7000027
450,77.193222,28.6978702
600,77.192054,28.6989226
100,77.1886399,28.7002971
550,77.1889993,28.6947792
650,77.1898079,28.7014836
400,77.1889483,28.7004928
1300,77.1895384,28.7014578
650,77.1897181,28.701475
400,77.1917845,28.6991655
300,77.1895597,28.7013265
400,77.1905019,28.6924395
400,77.192099,28.6989717
600,77.1863488,28.6975254
300,77.1898978,28.6943279
400,77.1898978,28.7017609
500,77.1898079,28.7014836
350,77.1887297,28.7003953
300,77.1878236,28.699677
500,77.1919642,28.6991827
500,77.1917362,28.6993443
300,0,0
100,77.1899423,28.7016159
300,77.1894036,28.7015792
400,77.1918129,28.6988557
200,77.1836813,28.7006314
200,77.1919823,28.6982502
300,77.1917396,28.6991164
200,77.1899876,28.6943365
500,77.1898079,28.7014836
500,77.1916947,28.6991568
200,77.1894379,28.7015191
600,77.1839678,28.7006555
100,77.1920054,28.6982616
100,77.1894954,28.7017374
400,77.1921439,28.6990208
400,77.1940755,28.6971907
250,77.1840036,28.7007076
600,77.1920352,28.698891
250,77.2096084,28.5602677
800,0,0
300,77.2046327,28.5508626
1700,77.2033238,28.5523954
800,77.2039324,28.5503273
350,77.207813,28.552966
750,77.2076874,28.5510835
250,77.2068141,28.557586
1000,77.19397,28.55402
100,77.2037786,28.5518155
1100,77.2043582,28.5513556
300,77.214976,28.5626079
150,77.2094004,28.5605341
400,77.2045662,28.551367
700,77.2067363,28.5568936
350,77.2027931,28.542347
1000,77.2084143,28.5516775
500,77.2043752,28.5416535
400,77.2115953,28.5614631
350,77.2036513,28.552691
500,77.2106376,28.5622242
800,77.2070845,28.5515237
800,77.2054205,28.5505307
250,77.2093121,28.5554938
150,77.2091679,28.560378
800,77.2039324,28.5503273
350,77.2100361,28.5609831
300,77.2046029,28.5505745
600,77.2141709,28.5618666
350,77.2093036,28.5604449
500,77.2107833,28.562373
500,77.2141542,28.5618535
250,77.2095255,28.5603597
150,77.2080868,28.5509252
450,77.2056973,28.5500479
500,77.2107781,28.5624222
500,77.2081473,28.5510151
250,77.2039336,28.5521888
350,77.2120463,28.5639463
350,77.2039227,28.5522405
350,77.2145148,28.5617035
150,77.2045658,28.5513376
500,77.2084289,28.5525624
450,77.2039819,28.550438
1300,77.208163,28.5509312
200,77.2045516,28.5513546
600,77.2063121,28.5397438
300,77.2045677,28.5513909
300,77.2059157,28.5542453
1000,77.2131207,28.5601373
350,77.2104167,28.5602363
300,77.2106438,28.5622518
800,77.2080928,28.5509721
1200,77.2059313,28.5543973
200,77.2036655,28.5417943
500,77.210758,28.5623218
100,77.2093815,28.5605085
200,77.203929,28.5414504
250,77.2099284,28.5600874
400,77.2096165,28.5602665
200,77.2098425,28.560245
300,77.204319,28.5419041
50,77.2043423,28.5418706
500,77.2116483,28.5636313
250,77.2097525,28.5601549
500,0,0
150,0,0
350,77.2081917,28.5608475
1000,77.19461381,28.55510074
300,77.2143271,28.5631376
300,77.2095383,28.5603853
350,77.2079154,28.5532206
1000,77.208506,28.5514459
1850,77.203809,28.5525204
1600,77.1944778,28.5542839
1900,77.194918,28.5538347
1200,77.1944373,28.5543721
350,77.194795,28.5546133
1400,77.1960285,28.5545112
400,77.1945289,28.5541711
1900,77.1948429,28.5548297
1600,77.194058,28.5540858
1200,77.1949328,28.5542208
1800,77.1951433,28.5546859
1200,77.1941291,28.5534325
1800,77.1943109,28.5540646
1200,77.1940584,28.5541496
2400,77.194159,28.5541314
800,77.1941855,28.5536
1800,77.1944824,28.5541766
2000,77.1944156,28.5541282
1600,77.1944706,28.5542851
200,77.1943217,28.55333
2200,77.1952737,28.5557479
1700,77.1941749,28.5541009
500,77.1952749,28.555157
1300,77.195013,28.554476
1600,77.1948582,28.5542015
1000,77.122793,28.550327
2000,77.2980406,28.5907981
1800,77.2977869,28.5905091
1100,77.2379557,28.6409625
2000,77.2378659,28.6410435
2000,77.1430501,28.7056604
2500,77.1432187,28.7057393
1000,77.1261797,28.5476562
800,77.1259999,28.5479078
700,77.1729864,28.6430365
800,77.1729982,28.6430256
3000,77.2170282,28.6212265
2500,77.2170731,28.6212756
2500,77.2170731,28.6212756
4000,77.2170731,28.6212756
2500,77.216908,28.6212322
2000,77.2170282,28.6213161
3500,77.185331,28.56904
4500,77.185331,28.56904
2500,77.185331,28.56904
1000,77.185331,28.56904
4000,77.185331,28.56904
4500,77.185331,28.56904
1500,77.123127,28.551398
300,0,0
500,77.2093928,28.5780214
600,77.2100616,28.5783748
400,77.2100216,28.5739586
300,77.2095724,28.5780386
350,77.198618,28.607967
200,77.2014634,28.6083918
300,77.2296031,28.6184829
300,0,0
400,77.1981633,28.6086732
800,77.2211555,28.6083206
400,77.3016535,28.6307448
500,77.2933535,28.6221018
400,77.3027284,28.6332414
1500,77.3061495,28.6310189
300,77.3062105,28.6311765
200,77.2995552,28.6360907
300,77.3089444,28.6281517
100,77.3043502,28.6360024
200,77.3056876,28.6362503
450,77.3059907,28.6306439
350,77.3031004,28.6360078
550,77.3031053,28.6351912
950,77.3089888,28.6280802
150,77.3032993,28.6355354
100,77.3039947,28.6348977
450,77.3082609,28.6282279
650,77.3028343,28.6335406
400,77.3079824,28.627967
200,77.3035124,28.6349194
350,77.307845,28.6278421
400,77.2919552,28.6220862
150,77.305996,28.630711
250,77.3030936,28.6360258
300,77.3037739,28.634931
400,77.3012262,28.6308689
500,0,0
300,77.2995024,28.6362246
400,77.2974464,28.6346331
300,77.3011496,28.6274039
500,77.2990042,28.6336787
350,0,0
500,77.2995973,28.630479
250,77.30793916,28.62804124
100,77.3038718,28.6348699
200,77.3032993,28.6355354
350,0,0
400,77.30450468,28.63570449
150,77.2934576,28.6219398
500,77.3029659,28.6264823
200,77.3065335,28.6304877
300,77.3037861,28.6349562
300,0,0
400,77.3030602,28.635191
1200,77.3095488,28.6339747
700,77.3012464,28.6308576
400,77.3015435,28.6304523
500,77.305766,28.631723
